Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
CAN,0.5514093619879279,0.5708147068823725,0.6023912506269917,0.6357116393191946,0.6520971147888159,0.630957017462761,0.6120644663508348,0.6318286006967445,0.6733464347915008,0.7106474733918716,0.7312567270857218,0.7300839055197442,0.7188947559182459,0.7132532658338605,0.7284773918228549,0.7757061070537583,0.8416727258974508,0.7788641250214456,0.8047854337372908,0.8281996047213834,0.8490337547141995,0.8667830403214336,0.8814321008506242,0.8930976404457451,0.9019174238441345,0.9078804948463763,0.9103807405902888
USA,5.330046562878019,5.142966850028306,4.964565776834599,4.860527737126469,4.84804202944054,4.919193401251598,4.987600229622524,5.033830119888895,5.048102322709753,5.02820559543333,4.9900992160077,4.958198336447712,4.971051471623301,5.05356210436659,5.163794831466581,5.258183698132422,5.346913777738957,5.364844958769079,5.432562865656217,5.489500954030082,5.536794675531037,5.577445853913426,5.611265230228833,5.637572762320887,5.656904558723264,5.669584628555107,5.674232711890932
MEX,0.5794698718970128,0.6052482843342227,0.643271881081797,0.7028661385892049,0.7562032907527885,0.7828882391400112,0.800440868625949,0.8290743998743475,0.8694900352682844,0.9164683732251678,0.9588916502261235,0.9878792488381554,1.0092138276461948,1.032555727862692,1.069893789120624,1.1308062349989616,1.206942696797893,1.1763036115827823,1.2183287571714552,1.2551638647105008,1.2871230346044928,1.3145166325369135,1.3372802222038376,1.355374982344364,1.3690412258191451,1.3783443348624955,1.382298689423023
RCAM,0.30947512408706435,0.33322344045045893,0.3589582341004283,0.3849289617222671,0.4161867681457492,0.4653847116075675,0.534869979688131,0.6209879576420938,0.7113567731509446,0.7943450548021074,0.8676511087943845,0.9323600952927956,0.9936852435578165,1.0565179091781913,1.122084382887646,1.1928585773797753,1.2720689236636034,1.2285000972643154,1.2740012475068057,1.3130300707016715,1.3463014644218454,1.3751064036487262,1.3992875608363984,1.4185100324016582,1.4330221767742453,1.4429117248844312,1.4470896816588543
BRA,1.55724469429536,1.6093939378582216,1.7059053904061758,1.8977214993197087,2.09645697172882,2.193076658267305,2.138247535428324,1.9329854974726275,1.678418167846446,1.4934005047314294,1.4606624770316947,1.5979268177426502,1.706784432580978,1.618218438530488,1.4799107951350798,1.463969906326541,1.516710813554157,1.4797200600153382,1.474980151384504,1.475816100112659,1.480690737905874,1.4834373547430517,1.4844549311398234,1.485326753509021,1.485917444631758,1.4857432576895906,1.4845894265895885
RSAM,1.3688352426989925,1.5486166836842206,1.6481938872151476,1.6504281285113067,1.7168886975629134,1.9560660569967996,2.1471570427132964,2.09152418999418,1.9579836081713717,1.9485063312537922,2.0356151156129285,2.1408581518384024,2.209804765400183,2.21408041304571,2.204930677682139,2.2371427150479044,2.295681740041102,2.258308643118443,2.2815012869604923,2.3023293080648113,2.320949982661741,2.3363308168752432,2.348553603847077,2.357924303248861,2.3646092569689614,2.3685188204115932,2.368934644611827
NAF,0.5789739027062941,0.6619864796725838,0.7296948541829694,0.7785538536324598,0.8066975804821702,0.8231284183863871,0.8565796532921682,0.9294519773850677,1.0251599391861086,1.120378561908085,1.200738285233509,1.2598148416738841,1.3125398544637479,1.374616490406851,1.446786608205376,1.5274419444427922,1.6154350160234694,1.6327337696744753,1.6961992648438715,1.7500060800790338,1.7949903018820716,1.832774041808037,1.8632697098193982,1.8861994941125166,1.902058962653249,1.9111008561491571,1.9119258057858972
WAF,1.778609182634482,2.729656209861953,3.2287966024276695,2.9594546563760162,2.5476924826070224,2.597784678438079,2.6599475643524286,2.264963233257021,1.9191110531295938,2.1806279136883044,2.8515102501636798,3.6107664739033147,4.383993115895248,5.16317168934702,5.958084345428984,6.778954868948154,7.619432352865099,8.397917649998279,9.157384327158123,9.806463001154205,10.357377524205292,10.829271931533654,11.2217462054676,11.53192067165026,11.764956365952488,11.923676989681075,11.992058461854183
EAF,0.27977645010148755,0.4618776663677437,0.5964089750435652,0.6218451698251141,0.591679930025937,0.575396348668156,0.5840265801150398,0.6165131232730059,0.6830632856930324,0.7974036168619715,0.97676473909055,1.234537820267806,1.5662371599198415,1.9528655875902925,2.335206055891301,2.665578544616896,2.9743480947956185,3.2408824920702886,3.5267498701290987,3.768009366208664,3.970411639082041,4.1442291648294205,4.289119997843832,4.4032034141486704,4.488602749304864,4.546438652388273,4.570784287518859
SAF,0.5112410167320932,0.565684893958245,0.588401160457658,0.5983167663016455,0.61534332345596,0.658002673971987,0.7107858156902971,0.752642392484017,0.7794249227491274,0.7925916100368219,0.7981798164258418,0.8025381645362357,0.809129420109782,0.8200133073798784,0.8358884222648731,0.8579443176500359,0.8858875943743652,0.8384719422943421,0.8468436420892023,0.8540811012480911,0.8602561258915624,0.8655331060156021,0.86982654968854,0.8730257387650235,0.8751540337790107,0.8761989206966976,0.8758706334069702
