Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
CAN,0.0,0.0008253689693711967,0.010936369212172392,0.01247010191255022,0.013888508583297807,0.014821056655419442,0.01596270541207949,0.0196083905811097,0.024449346616230598,0.02990872750037718,0.035093326522441945,0.039061878936857176,0.04193116340138446,0.044489461728502246,0.04774244688006695,0.052514503304443336,0.05779177997829615,0.045998688675236044,0.048362584370523126,0.05034528687440379,0.05195741371822885,0.05312622263817353,0.0538795025859644,0.05426631274576263,0.05432425522524414,0.0540674879283753,0.05344108635438266
USA,0.0,-0.0020233385032025287,0.06944032789663697,0.1178417170676426,0.13354902896634768,0.15227069712044028,0.1733312818603453,0.20942093280920032,0.24778851759615642,0.2879196993114092,0.3282990787877863,0.36823190486492435,0.41000916614702193,0.4563725536442036,0.5036943603299366,0.5455645529789522,0.5794417543437137,0.48273264440480684,0.4821072578898037,0.48008042352509517,0.4769241085655137,0.4731918654788403,0.4688640471119792,0.463850731144883,0.4582500406697516,0.4521230354403012,0.4452763463622326
MEX,0.0,0.0017090958456068444,0.018320715218658114,0.023878986427482735,0.02979534140416404,0.03560003850107716,0.041549306243711996,0.04763949783092622,0.05502957225274854,0.06382782601598334,0.07320656562070645,0.08202278662293225,0.09018932144306552,0.09821631754881369,0.1069019636370785,0.11683641495970061,0.12682327420008419,0.11106476767230765,0.1133238945497461,0.1149296460645767,0.1159738817292255,0.11652303299038279,0.11660860970087393,0.11626025013485962,0.1155292778811399,0.1144438944394595,0.11292429930030737
RCAM,0.0,0.0018045068131436214,0.009640191934524705,0.012816484983540799,0.016177016588719513,0.019958781852015918,0.024230331875315918,0.029092898460404228,0.03542619277461789,0.043024124863913306,0.05144637343719863,0.06025379022025052,0.06942924361725902,0.07909038930174286,0.08890320731044943,0.09830163726322656,0.10688189649763616,0.0900757046395255,0.09309625632920658,0.09524548659711742,0.09668290923628597,0.09762935758134576,0.0981035262145709,0.0980993943924181,0.09767453004475468,0.09686560741887262,0.09558305826679092
BRA,0.0,0.00029293026134859126,0.015446482522699815,0.08521653250272744,0.12803571992601637,0.1592078811326989,0.18404186549267895,0.19180853071007023,0.19119445704373506,0.19301400335125815,0.20927367718971063,0.2483647583692583,0.28619509799814147,0.2916336687354343,0.28314594653963326,0.2922225826778658,0.31072628039586087,0.26838795617700584,0.26192711264450275,0.2559869371183797,0.2505043691138985,0.24534651962850418,0.240495539162256,0.2359558563945968,0.23170774733243862,0.22771919302083213,0.22397044381592673
RSAM,0.0,0.002984448250790273,0.02693642256761633,0.07746973173182335,0.09732704678336393,0.12952493314854985,0.1654522189261937,0.18492274057985222,0.19803356550965542,0.22186814406614097,0.257155869949798,0.29684164589903533,0.3333357137817526,0.3600336162711264,0.381968556085294,0.40693232786892874,0.43125565181740483,0.38275759861063713,0.3748161923456273,0.3673102612808513,0.3602170137124531,0.35347763275534266,0.3470600225064965,0.3409493919330942,0.3351264174936008,0.329564060005348,0.3242104940573661
NAF,0.0,0.010141977907438792,0.015546209567239911,0.0195776614895752,0.02338598198612258,0.02703259855336782,0.030287475715712497,0.032907957218644576,0.03629972271979268,0.0407301496856971,0.04580742255970562,0.050962573891468306,0.05622804690364603,0.06202087270087523,0.06828699829015562,0.07460979483164537,0.08051093555108249,0.04898046224861705,0.06016726632892425,0.06942264665799358,0.07682303525946169,0.08267044909628476,0.086952266984466,0.08963283542206725,0.09085751360218272,0.09072502740478822,0.08902045843216697
WAF,0.0,0.0524660783991778,0.10577563666699959,0.12155438139697633,0.13843777297408144,0.1727895838403139,0.21217470894742727,0.2236860469741491,0.2338303631329226,0.27144750628720943,0.3393783316587286,0.4259605446174205,0.5284122679718304,0.646999573218592,0.7814497064389122,0.9299007873553526,1.0868897534303523,1.1036059208641151,1.1634439515039703,1.209069133636609,1.2427708649839193,1.2674025039395176,1.2834766607083319,1.2911674826505877,1.2914852582766427,1.2850299051766771,1.2706128054822807
EAF,0.0,0.012412283505083221,0.028763028465775886,0.042368997605324046,0.056485473170175854,0.07257157359336358,0.09045813690792029,0.09838912312748954,0.10783626508556901,0.11982411199249084,0.13548017138666824,0.1566974332794663,0.18568617628724032,0.22365693572950096,0.26686522837739074,0.3095950773158403,0.35212931514698464,0.32442203467125136,0.35897427280149835,0.38616431388515526,0.4070712695263735,0.42344205222207365,0.43543730282212556,0.44300146935298257,0.44663259021744484,0.4466656587114901,0.4424822499613537
SAF,0.0,0.001522177787632072,0.014907443284294997,0.018754153342550588,0.02216990323515222,0.027056274671040572,0.03311882556960574,0.04042663997390633,0.04797742312804584,0.055516347683829105,0.06283118738099265,0.06990509524410089,0.07686155489293459,0.08383959654896546,0.09065757871360698,0.09691390853860496,0.10205010686609053,0.08724156984133387,0.08546088058606763,0.08371786280387718,0.0820266818880731,0.08040198001781755,0.07883751542980626,0.07732651560005713,0.07586885568682282,0.07446048329349707,0.07308583067940681
WEU,0.0,0.003418537596487212,0.05701884447663369,0.06358113311216908,0.07161713436462216,0.080671595455728,0.089683688874786,0.1071746555582416,0.12768528477538119,0.15013572131298156,0.17425411000449814,0.20083866382102034,0.22729243385638437,0.24964867575478347,0.27058467355578836,0.2947969000940777,0.3190657674748608,0.24183141274078634,0.25542966993032035,0.26693509124469517,0.2764327720255852,0.2835837819074757,0.28850873142789557,0.29143706603127023,0.29256237893589887,0.29195083001097966,0.2892723976553192
CEU,0.0,0.0009733413426573189,0.01757685370180321,0.02092995267349555,0.02463767847789534,0.02834223624441204,0.03208434422725422,0.03731661918119199,0.0430845547083709,0.04898240528260924,0.054602751281962326,0.059637583512250375,0.06355375292348252,0.06594014495155266,0.06782517532230467,0.07052160733726305,0.07308362207068281,0.06511117373889017,0.06119834199275329,0.057893452300558264,0.05510797262648117,0.052608029270020465,0.05039193579170916,0.048494432767723174,0.046883998788525845,0.0455267399969445,0.044438170078100456
