Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
STAN,0.0,0.00611676793473176,0.012290784444160069,0.016125601751253014,0.018757747858633787,0.02073801765320564,0.023165536130121483,0.02732703728521757,0.0320078501794254,0.0355051230799527,0.04038790540590499,0.050080603060487255,0.060963404654305484,0.0674019586217647,0.07063171110590179,0.07379747143615026,0.07666322631322753,0.06550433879668952,0.06348591670657086,0.06167242741969736,0.06004808967252827,0.05851646518447878,0.05707962686187808,0.05575650126352851,0.05453878700649887,0.053411113451186806,0.05236289554808467
RUS,0.0,0.016814998910137137,0.05746323224278822,0.07451371200115738,0.08749328126258364,0.0995188423116678,0.1112422450368367,0.12361182275821635,0.13888377344264105,0.15854029595534977,0.1771728866993852,0.18812663091933804,0.19570106052618508,0.20697392717761584,0.21923017813769044,0.22713128845941988,0.23056238581047153,0.19837645689006506,0.18811172274937757,0.1788256286615585,0.17051113095759735,0.16325500662985148,0.1569631256132773,0.15151190023668754,0.14681732661753882,0.14282249290994256,0.13954675114778003
ME,0.0,0.012908217290746232,0.05425479531176996,0.07278604619174064,0.09185549026516776,0.11234633131753044,0.13474810415073488,0.16002349862248577,0.18837878635499622,0.21955149538311994,0.25273796445837654,0.2872810882907959,0.32427048200328995,0.36477917276160277,0.4059533827444069,0.4437284324559581,0.4767739910519402,0.39441873524312665,0.40887515648008016,0.4193947837435257,0.4265956157958483,0.43148938620973065,0.43415100470613943,0.43452644126340495,0.43288944643678906,0.42941585793499615,0.42370704918727375
INDIA,0.0,0.029826583547943132,0.07127303995973269,0.10076274779835026,0.1367531219116143,0.18657134057973654,0.24997573066094514,0.3233468885498856,0.40944454063511315,0.5127818234027207,0.6265895344458569,0.7394652691473858,0.850238256711704,0.9604764452978156,1.062724557819715,1.1477932812983935,1.2166404432418645,1.055864484064237,1.0561647976150457,1.0519748636905542,1.0443847123910524,1.0351399013385254,1.0242002016476965,1.0112579414292764,0.9965895648594163,0.9803429508737023,0.9619351900731964
KOR,0.0,0.004896209036669099,0.026581295528355503,0.03300724501902538,0.03757516479567088,0.04210838228146591,0.04646467043211408,0.050215033628925515,0.05358470059472911,0.05680278765080984,0.059397271337424735,0.06083486448421717,0.061286610412710385,0.06128194218869427,0.06132471735930728,0.061670050459649954,0.06160760388046642,0.05279143053606257,0.048410214103121775,0.04474147640774888,0.04167250855775314,0.03903310129847351,0.0367857886138446,0.03491572073280759,0.033372721970067264,0.032117247224939596,0.03116388993123416
CHN,0.0,0.05847821164875573,0.3750246962496325,0.48384026748692904,0.572283101187365,0.6590289218736227,0.7371032019764753,0.7963649087289761,0.8409562178706445,0.8763364200469599,0.8965308038926034,0.8959943327866102,0.8820073046518704,0.8673436555124807,0.8584234650126181,0.8558555211581385,0.8479101057708133,0.6996734982666608,0.6415354684681172,0.5928470539212266,0.5521218224890058,0.5171251174835342,0.48739213263481423,0.4627755517741342,0.4426413465937785,0.4264955751787487,0.41462779130346994
SEAS,0.0,0.01570870794660428,0.044143207562437684,0.057915241299934785,0.06963702231916655,0.0811173612679428,0.09486812713031985,0.11390260730647,0.13694039507030403,0.16141942833354075,0.18949859266234276,0.22361793013164186,0.25589672191947327,0.27702049116410365,0.29519475213963475,0.32203484646497665,0.35230405261043235,0.30363025244921554,0.311915280580295,0.31807573692939406,0.3222978093637666,0.32446420269420784,0.32470852792325144,0.32322683241683775,0.32021888340580373,0.3157731419684223,0.30962043985450255
INDO,0.0,0.004476878888936918,0.036689571308228044,0.048052430065074106,0.058978888299605486,0.0686195914742853,0.07835313948718739,0.09105677052347559,0.10728648209968723,0.12614024165386145,0.14513905282962306,0.16154418815755228,0.1765850781110502,0.19271212300726767,0.2090790207878871,0.2237304042528055,0.2358985349562186,0.20376817500980857,0.2023880912878009,0.20044467572313487,0.19806020771171567,0.1954320153670039,0.1925433049522771,0.1893490074348172,0.18588482739122322,0.18216882154612088,0.178094913336919
JAP,0.0,0.004319123812188766,0.02304416946535197,0.03821295156318658,0.043760397274932014,0.05024661658462766,0.057506271388960854,0.06504142659471068,0.07249944412030489,0.07940914502178509,0.08521549139130327,0.08965150721478071,0.0936014868638039,0.0982108063422664,0.10297783209955384,0.10683394211712964,0.10932127381298584,0.09225798422223686,0.08880977797596629,0.08573945156616546,0.08299669756461169,0.08054057311364164,0.0783325049685383,0.07633730131553232,0.0745238773195481,0.07286788972020625,0.07135648460031706
OCE,0.0,0.0014366393215117174,0.006773499168002311,0.016143257333960104,0.021674497314804576,0.026610423358374168,0.029539310559886782,0.029974400223805597,0.03133481087352253,0.03744056304045623,0.044623284475656624,0.047297045863804385,0.048066917943002434,0.0518327494379093,0.05758391753741574,0.06262629433785538,0.06667897662438811,0.05889527386274223,0.058852565803714375,0.0586038266584561,0.05819660328747769,0.05771210280517659,0.057152018366288894,0.05650735253921665,0.05579248571894042,0.05501679457284981,0.054158316489643636
