Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
CAN,0.5115062356198666,0.3094576318510853,0.19694652550790254,0.17163929506299597,0.15324597931454387,0.12697275751747938,0.10562138807062849,0.0970738762603508,0.09176264516421101,0.08007174321710075,0.06196403703582065,0.04127803155073717,0.022850414182826184,0.008923001371541117,-0.0020353177593599447,-0.012209386623451501,-0.02158751297724204,0.0036340469389954944,0.0036649479022148324,0.003856170940709669,0.004139374448327127,0.00449346090513858,0.004886016328924492,0.005286499441930159,0.005677938108012204,0.006050205198173675,0.006394958624917124
USA,5.392630990315709,2.941763711754902,1.5876982601855913,1.2442712128286715,1.084320420455747,0.9424337702044827,0.8216279299205711,0.736258620323766,0.653503358598102,0.542296064181901,0.4170868521490929,0.2988227375054002,0.20228908208338225,0.1339248387168972,0.08578287760069969,0.05176213819747755,0.034579284980257974,0.2996421224969952,0.346612947559894,0.3873953822794549,0.42242370826043985,0.4527289529631613,0.4783402055711461,0.49914253507539463,0.5154696013714393,0.5275099660061224,0.5344837970956338
MEX,0.5728141259982354,0.41290370336435533,0.32082565282551273,0.3094736248314905,0.3046505876096443,0.2859777576822051,0.2633591944083213,0.24665783274336173,0.2320770498921162,0.2132825312071681,0.1877546306307617,0.15669352713596596,0.1251102387534928,0.09690155834040715,0.07239064051551869,0.0505223813517115,0.030885821799779167,0.06569577009473948,0.06082211888856914,0.05690501101757928,0.05375149269548962,0.051143778570965415,0.04904480221201646,0.04745975363002386,0.046331911879743615,0.04563069266667874,0.04544456380552453
RCAM,0.3027934598315135,0.2345031900691931,0.19139186849174417,0.18073173594757772,0.17784476276875993,0.1800378997398765,0.18623482690597865,0.19475184017073088,0.19826366746368534,0.18968714318032542,0.16930983547057965,0.1403971174192471,0.1075231021015588,0.07427903035499239,0.04102127393090793,0.007903334891013691,-0.023236231554907505,0.005603606109576553,-0.007887328897916879,-0.019128116383527516,-0.028481533022558292,-0.03637497184691019,-0.0428699906762553,-0.04794840602131467,-0.05173467274387544,-0.05427812377737573,-0.055324670091191575
BRA,1.5772261143338764,1.159291493830094,0.9280499303286215,0.9267686521688192,0.9586150007595686,0.9335330529053534,0.8461918539285793,0.7146882771117136,0.5773181474916351,0.47036322164876465,0.4153962158869381,0.40659992074078644,0.3860464708914402,0.3246140790340353,0.2628025924832669,0.23041959191612782,0.2124011710145297,0.2539256861275967,0.2438414045700832,0.23565443062111613,0.22902863049661604,0.22277310597417177,0.21709244089611368,0.2124094192691699,0.20871990002639196,0.20597254567835122,0.20441655560605687
RSAM,1.3832994596365846,1.100827978739976,0.8703948715122632,0.7702977800043344,0.7363593114038002,0.7666837782160574,0.7662048792981131,0.680447363556445,0.5758465182573846,0.5063060819608194,0.45532414884142103,0.40178025102893167,0.3404189405169544,0.2758295721687771,0.2183040712876947,0.17170868507399484,0.13312439358799866,0.2035282921780106,0.1923023892084441,0.1830703606748909,0.1754633743801648,0.16895339670766818,0.1635136332903806,0.159224668332687,0.1559956108858498,0.15377340769337122,0.15276314876010444
NAF,0.5832757274642334,0.5015790370622417,0.437953981442722,0.4211621066403146,0.40359238278313425,0.37932083934795785,0.36306230431259673,0.3644347512621673,0.37036448512467324,0.3661191277443443,0.3482625863614689,0.31969666069561564,0.28922470727510574,0.2632863056533439,0.2410360666297886,0.2208175247423263,0.2031009032851241,0.2567462232561597,0.2572119307879186,0.2576741277986183,0.25808308427003346,0.2583941604557354,0.25860542925130225,0.25871500108274015,0.25873794791334404,0.2586699826007397,0.2585069364090624
WAF,1.8176057658517204,2.24878479944892,2.276864334362745,1.9761586377615414,1.6272084539492366,1.5707134004695402,1.5140741200327317,1.2113453220212336,0.9553529767803428,0.9960331980751982,1.1773873724541692,1.3282284611850805,1.421631660080409,1.4667632663178005,1.4684704902460766,1.4304863196937996,1.377114278953778,1.6830361427613303,1.742738825555711,1.798878030353145,1.8506513920837353,1.8988671365462277,1.9421016595209188,1.978562992544738,2.007796062968822,2.0293992801104874,2.0412516429462304
EAF,0.28424472184402466,0.39381101340846175,0.4487607469262647,0.44294536124282435,0.40262291467437705,0.3716509182683688,0.35623430332643874,0.35455143334382244,0.36841533403996835,0.3987855863051813,0.4474502552786131,0.5123556113913761,0.5842868784999252,0.651763184338213,0.6912853035565296,0.6917112724275272,0.6772717359825213,0.7950756726383177,0.8241967016166925,0.8496077922256942,0.8716782304471637,0.8917903017721267,0.9094677043325876,0.9239686575554873,0.935259580482716,0.9433223278647098,0.947321649766887
SAF,0.5074581842815009,0.3984997632569889,0.30907638136179344,0.2778431404760052,0.2616387617153996,0.2565795735830971,0.2544228976476761,0.2489516638665536,0.2371220329574245,0.21710168853989564,0.19248442345293848,0.16738137676678866,0.14464064153557776,0.1259749806466809,0.11070621173280115,0.09787371544028689,0.0872239303294069,0.111781959241258,0.10948060977557494,0.107398206343433,0.10553374802687976,0.10384198769202169,0.10235342472382847,0.10110847029118475,0.1001135810714987,0.09937135770910599,0.09894480371954195
