Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
CAN,0.0,0.004285446183772824,0.007898492363482827,0.009633196174899557,0.010129337125053291,0.009406012013496669,0.008644994587920512,0.009016909418890303,0.009965753383769399,0.010623472499622817,0.01062157347755806,0.009873021063142825,0.008772536598615535,0.00776943827149775,0.007229553119933049,0.007321896695556665,0.007659520021703858,0.008292811324763954,0.008123715629476879,0.00796091312559621,0.007804686281771148,0.007654977361826472,0.007511397414035599,0.007374087254237367,0.007242944774755867,0.007117612071624704,0.00699711364561734
USA,0.0,0.04997435101921521,0.07738881631008919,0.07366856586471483,0.07533295655047843,0.07677996345547168,0.07752471813965474,0.07686906719079967,0.07414848240384356,0.06921330068859076,0.0631389212122137,0.05719609513507562,0.05232283385297811,0.04870544635579646,0.04532463967006336,0.041667447021047785,0.03833124565628629,0.03902835559519318,0.03760574211019628,0.0362895764749048,0.03508089143448634,0.03397213452115967,0.03296395288802086,0.032058268855116985,0.03125095933024841,0.030537964559698833,0.02992565363776741
MEX,-0.0,-0.0017912150736410623,-0.005223345655974341,-0.004408972854965473,-0.0037638621062460577,-0.003729046201292593,-0.0038726062437119966,-0.0037662978309262215,-0.003565072252748537,-0.0034533260159833397,-0.0035631656207064455,-0.00395438662293225,-0.004507621443065519,-0.005118517548813693,-0.005631963637078509,-0.005936414959700614,-0.006136274200084187,-0.005550767672307653,-0.005506894549746108,-0.005458646064576701,-0.005405881729225506,-0.0053500329903828,-0.005290609700873927,-0.005227250134859618,-0.005160277881139902,-0.005089894439459499,-0.005014299300307357
RCAM,-0.0,-0.0031132608788617317,-0.00582285580357411,-0.005664369967081594,-0.00517802488307927,-0.004073738222419101,-0.0023144318753159187,-7.389846040422844e-05,0.0021582072253821067,0.003982775136086692,0.005383326562801366,0.006426909779749475,0.007187656382740978,0.007694410698257135,0.00794269268955057,0.007995362736773436,0.00797110350236384,0.008526895360474511,0.008431743670793409,0.008331513402882587,0.008227090763714027,0.008121642418654236,0.008014473785429108,0.007904605607581891,0.007792469955245326,0.007678392581127373,0.007559941733209077
BRA,0.0,0.005916958431908456,0.006049252431900562,-0.011666465005454865,-0.017773079889024553,-0.023151457359238688,-0.029674865492678944,-0.03608553071007023,-0.04147745704373507,-0.04601400335125815,-0.05102067718971061,-0.058525758369258316,-0.06642809799814146,-0.0696436687354343,-0.06997894653963325,-0.07280758267786584,-0.07711128039586089,-0.06654495617700587,-0.06516111264450272,-0.06382393711837973,-0.0625383691138985,-0.06131151962850417,-0.060140539162256,-0.059022856394596784,-0.05795874733243863,-0.05694519302083211,-0.05597544381592674
RSAM,0.0,0.0022653704952583504,-0.0007104677028489795,-0.014712263463646711,-0.018036820175045883,-0.02022111977825982,-0.024085218926193707,-0.030336740579852212,-0.03698956550965543,-0.04367414406614098,-0.05107386994979801,-0.059150645899035306,-0.06730271378175258,-0.07453261627112637,-0.080979556085294,-0.0875073278689287,-0.09351565181740486,-0.08203859861063713,-0.0807521923456273,-0.07946826128085134,-0.07819401371245309,-0.07694763275534265,-0.07572402250649646,-0.07451739193309419,-0.07333041749360082,-0.07216206000534797,-0.07099649405736613
NAF,-0.0,-0.0069953874446327495,-0.008131228701719739,-0.006396322979150391,-0.005300372979183867,-0.0043943982640413885,-0.002502775715712498,0.001336842781355421,0.006389477280207314,0.011665150314302904,0.016652177440294375,0.0210585261085317,0.025318453096353964,0.029870727299124773,0.03463100170984437,0.039443205168354624,0.0440540644489175,0.04252423775138294,0.04194073367107575,0.041347353342006406,0.0407479647405383,0.04015455090371523,0.039563733015533994,0.03897216457793275,0.038381486397817265,0.03779197259521177,0.037193541567833034
WAF,-0.0,-0.0193684703950668,-0.03242561000099875,-0.04735856279395264,-0.06619720946112213,-0.07627270060837667,-0.08581370894742726,-0.10356404697414909,-0.12016336313292261,-0.12617450628720941,-0.1261953316587286,-0.12592254461742047,-0.12747026797183034,-0.13220957321859209,-0.1401957064389122,-0.1507757873553527,-0.16371275343035221,-0.17360192086411505,-0.17566695150397021,-0.17710913363660913,-0.1779608649839192,-0.17836250393951758,-0.17828666070833193,-0.17768748265058762,-0.17660525827664267,-0.17505990517667727,-0.17293280548228074
EAF,-0.0,-0.023199261030499334,-0.04375238539732764,-0.05022179521064809,-0.056614009755263796,-0.06224084831203629,-0.06668183690792029,-0.07010572312748954,-0.072595765085569,-0.07362951199249083,-0.07220237138666823,-0.0678636332794663,-0.06151117628724034,-0.05463793572950096,-0.04872422837739072,-0.04427707731584028,-0.0409103151469846,-0.04326503467125137,-0.044607272801498364,-0.04568331388515526,-0.04650526952637352,-0.047128052222073676,-0.04754130282212557,-0.047728469352982604,-0.04770459021744483,-0.04747865871149008,-0.047007249961353706
SAF,0.0,0.0028801932742075656,0.0037786701471150164,0.003751493314898827,0.0036544451472716732,0.004005510394751314,0.0044222744303942605,0.004427860026093666,0.0039027768719541575,0.0029025523161708955,0.0016611126190073503,0.0003837047558991094,-0.0008851548929345932,-0.002159296548965456,-0.0034112787136069767,-0.0045620085386049525,-0.005523506866090528,-0.0039549698413338654,-0.00383108058606762,-0.0037148628038771703,-0.0036066818880730964,-0.003506680017817555,-0.003414815429806265,-0.0033310156000571204,-0.003255055686822815,-0.0031865832934970654,-0.0031259306794068106
