Region,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
CAN,0.0,0.005031428649403815,0.018508987730352023,0.02424795221126882,0.02773848222464614,0.032099417512676594,0.035767662374088384,0.03692703872156967,0.036874238607424635,0.03733276382771388,0.03822803296212408,0.03873675165089392,0.03780956582893692,0.03480727548301906,0.029971383129481343,0.023834767777766892,0.01643152663901548,0.0069043989570841,-0.0014915478145434834,-0.010013366268380269,-0.01853018092620032,-0.02698475753758446,-0.03529285715400212,-0.04335675174693983,-0.051114916724030755,-0.05850921411188974,-0.0654113217186978
USA,0.0,0.06895130517434457,0.25028808001193315,0.32429460368363455,0.36942841435022716,0.40964353283053856,0.4411437778569531,0.4569083518227628,0.46494744810031824,0.47377682876857574,0.4769294667067995,0.46501472745104183,0.43225741134392215,0.3765427150580121,0.30059212879789254,0.20433781657668,0.08476320594111406,-0.0454666537454667,-0.16799721688886535,-0.2931890250482102,-0.4190760141381243,-0.5443341327510278,-0.6673832613242798,-0.7866238434335632,-0.9009701302264205,-1.0093076624955744,-1.1092360005656106
MEX,0.0,0.0004432096134414794,-0.0011655337672686755,-0.0019140769846736482,-0.003277723768656681,-0.0037254161948172067,-0.0038951100179018634,-0.004841483017020522,-0.006192818952733207,-0.007087568143645725,-0.006983498771079545,-0.0057278397476155825,-0.003824204994419046,-0.001815472672831589,0.00021601259500226582,0.002494767572359541,0.005229365172777459,0.006728639381571032,0.009238827860077873,0.011761294227790419,0.014277198566091448,0.016771070188566637,0.01920900953417107,0.021555842671978635,0.023791219956031652,0.025890808363461918,0.027790658673943966
RCAM,-0.0,-0.0009148809722222167,-0.0035606913742219303,-0.004520046099902223,-0.005617239591873408,-0.007216405655400332,-0.009444600377787141,-0.012221346872502266,-0.014795394540923514,-0.016179290338670146,-0.015884735235930408,-0.013731408390412508,-0.00983206876175875,-0.004340005771020739,0.0028441740142425126,0.011727429792291933,0.02201637537448544,0.02756215639748064,0.0361538879258213,0.04469459516860592,0.05309501727247346,0.06133995626197652,0.06934258180080449,0.07699476912672637,0.08424602563707852,0.09103411479260944,0.09718159126562691
BRA,0.0,-0.003995376414452923,-0.026437214990500665,-0.058829698511557116,-0.07929995660403821,-0.09246492046531932,-0.0970309457146481,-0.09167752299450582,-0.08120289189016931,-0.0730259656249504,-0.07411804110481517,-0.08694285164036496,-0.09697171105248126,-0.09180418240577103,-0.08275404492169469,-0.08187198456857026,-0.08447225637356696,-0.07041472454849014,-0.06698278797868044,-0.06407196222967365,-0.06148870750460738,-0.05916861622843568,-0.05708097285786002,-0.05515417682543961,-0.05334315688080065,-0.05161584274661494,-0.04991388706875994
RSAM,0.0,-0.005984477327119648,-0.02858081251380877,-0.045898985964250835,-0.05432075826011397,-0.071376537926572,-0.08724799105005909,-0.08982438784246224,-0.08669143031605547,-0.0893317305104819,-0.09634285142143315,-0.10265263314241188,-0.10475804635400643,-0.10136393239351994,-0.09575506947563467,-0.09060979750827014,-0.08463151969490601,-0.06622493541220688,-0.05556910564164336,-0.045413479966285475,-0.0357004069491493,-0.026404361619288042,-0.01751377315702102,-0.00901352813913616,-0.0008854846525875324,0.006878116216061589,0.01425474452488375
NAF,-0.0,-0.0029848102767708186,-0.006800641417528178,-0.00837895595286736,-0.009128740717353334,-0.009238913975062841,-0.009410343474462096,-0.010235430378046424,-0.01092455287174897,-0.010282038946906165,-0.007701026540306156,-0.0031207391479530526,0.0030454631287974657,0.010563850011029002,0.019650774416905756,0.030460866291295966,0.04282517750974868,0.050757816883730676,0.05869312575012212,0.06693050906566499,0.07529683713786145,0.08369217600089707,0.09197588602142574,0.09999978629118653,0.10766554859537288,0.11487626599023779,0.12143328398818358
WAF,-0.0,-0.02489057648820352,-0.08743465972103474,-0.0982056873324071,-0.09461173194912709,-0.106056363733724,-0.11742537930933192,-0.10600207622924242,-0.09377098814688965,-0.11045336484155438,-0.14686262187510704,-0.1836304834893501,-0.21371799647844586,-0.23395895801949426,-0.24110804641546132,-0.23149031904763265,-0.20355886643875007,-0.14529987188927004,-0.08743921148551505,-0.02250538119068953,0.0471163782761137,0.11961906760105082,0.19332250592018066,0.26656592378913463,0.3380409919175402,0.4064931958017378,0.46972262683511906
EAF,-0.0,-0.003848092170098185,-0.013886103234566854,-0.017816786887588837,-0.01896373070793761,-0.02013916096966193,-0.0219902813618083,-0.024689302402769946,-0.028725996804232306,-0.03455129442811829,-0.04254732743077104,-0.05248894584376091,-0.06288661569625674,-0.0712789443353707,-0.07335463567792555,-0.06619741428546884,-0.05130316241079422,-0.022149662433026848,-0.0026486838923588368,0.01965310700640212,0.04379631491368407,0.0690709918892652,0.09487366374654632,0.12059188657402263,0.1457397985651216,0.1698552534260912,0.19214441063860643
SAF,-0.0,-0.0013094344521966813,-0.006935074594587232,-0.0082266675009986,-0.00933930701625767,-0.011384973155245358,-0.013981465821413186,-0.016405921118651173,-0.018115674836422183,-0.018658729491563143,-0.018221714338554837,-0.017213584917036562,-0.015969505134825313,-0.01474038591916914,-0.01347183012393082,-0.012082651396390014,-0.010571674070213142,-0.007795848104419085,-0.006005565763986184,-0.004392484664603567,-0.002929879529133598,-0.0015899695421644348,-0.00035304053508702487,0.0007975611927530311,0.0018775379269884349,0.00290278509341484,0.0038920499782028445
WEU,0.0,0.04941807214911331,0.1853726236091933,0.24547064773289576,0.2779968615021188,0.30433165545887675,0.3229848180883335,0.33112858012206037,0.3358668449295469,0.3438901932610086,0.35011153548523627,0.34839321528145106,0.3363086749437625,0.3110370743412653,0.2727145085334293,0.22352810660609518,0.16224993999759008,0.07751210606945459,0.005984076805817536,-0.06707374496435729,-0.14048192159839754,-0.21353315867716738,-0.28540802336810056,-0.35523253222625695,-0.4224085546098786,-0.48635617514607504,-0.5458769704866
